qstamp,tstamp,measure,beat,Flute 1,Flute 2,Oboe 1,Oboe 2,Bb Clarinet 1,Bb Clarinet 2,Bassoon 1,Bassoon 2,F Horn 1,F Horn 2,F Horn 3,F Horn 4,F Trumpet 1,F Trumpet 2,F Trumpet 3,Alto Trombone,Tenor Trombone,Bass Trombone,Bass Tuba,Timpani,Violin 1,Violin 2,Viola,Violoncello,Contrabass
619.5,383.4245,153,1.75,r,r,r,r,r,r,r,r,r,r,C4,C3,r,r,r,r,r,r,r,r,B-4,r,r,C4,r
620.0,383.7654,153,2.0,r,r,r,r,r,r,r,r,r,r,C4,C3,r,r,r,r,r,r,r,r,B-4,F5,C3,C3,F1
620.5,384.1063,153,2.25,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G#4,r,r,C3,r
621.5,384.7881,153,2.75,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G4,r,r,C3,r
622.0,385.129,154,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G4,r,r,r,r
622.5,385.4699,154,1.25,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F4,r,r,r,r
623.5,386.1517,154,1.75,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E-4,r,r,r,r
624.5,386.8336,154,2.25,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C#4,r,r,r,r
625.5,387.5154,154,2.75,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C4,r,r,r,r
626.0,387.8563,155,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C4,F5,C3,F2,F1
626.5,388.1972,155,1.25,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G4,r,r,r,r
627.5,388.879,155,1.75,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F4,r,r,r,r
628.5,389.5608,155,2.25,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E-4,r,r,r,r
629.5,390.2427,155,2.75,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C#4,r,r,r,r
630.0,390.5836,156,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C#4,r,r,r,r
630.5,390.9245,156,1.25,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C4,r,r,r,r
631.5,391.6063,156,1.75,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-3,r,r,r,r
632.5,392.2881,156,2.25,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G#3,r,r,r,r
633.5,392.9699,156,2.75,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G3,r,r,r,r
634.0,393.3108,157,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G3,E5,C4,C3,C2
634.5,393.6517,157,1.25,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E4,r,r,r,r
635.5,394.3336,157,1.75,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D4,r,r,r,r
636.5,395.0154,157,2.25,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C4,r,r,r,r
637.5,395.6972,157,2.75,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G3,r,r,r,r
638.0,396.0381,158,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G3,E5,C4,C3,C2
638.5,396.379,158,1.25,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E4,r,r,r,r
639.5,397.0608,158,1.75,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D4,r,r,r,r
640.0,397.4017,158,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D4,E5,C4,C3,C2
640.5,397.7427,158,2.25,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C4,r,r,r,r
641.5,398.4245,158,2.75,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G3,r,r,r,r
642.0,398.7654,159,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C4,E5,C4,C3,C2
645.5,401.1517,159,2.75,r,r,r,r,r,r,r,r,G3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
646.0,401.4927,160,1.0,r,r,r,r,r,r,r,r,C4,r,r,r,r,r,r,r,r,r,r,r,r,E5,C4,C3,C2
650.0,404.2199,161,1.0,G#5,G#5,G#5,G#4,G#4,G#4,F4,G#3,r,r,r,r,r,r,r,r,r,r,r,r,G#3,G#3,G#3,C#3,C#2
650.5,404.5608,161,1.25,G#5,G#5,G#5,G#4,G#4,G#4,F4,G#3,r,r,r,r,r,r,r,r,r,r,r,r,C#4,C#4,G#3,C#3,C#2
651.5,405.2427,161,1.75,G#5,G#5,G#5,G#4,G#4,G#4,F4,G#3,r,r,r,r,r,r,r,r,r,r,r,r,F4,F4,G#3,G#2,G#1
652.0,405.5836,161,2.0,C#6,C#6,G#5,C#5,C#5,C#5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F4,F4,G#3,G2,G1
652.5,405.9245,161,2.25,C#6,C#6,G#5,C#5,C#5,C#5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G#4,G#4,G#3,G2,G1
653.0,406.2654,161,2.5,F6,F6,G#5,F5,F5,F5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G#4,G#4,G#3,F#2,F#1
653.5,406.6063,161,2.75,F6,F6,G#5,F5,F5,F5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C5,C5,G#3,F#2,F#1
654.0,406.9472,162,1.0,E-6,E-6,G#5,E-5,E-5,E-5,G#3,F2,r,r,C#3,r,r,r,r,r,r,r,r,r,C5,C5,G#3,F2,F1
654.5,407.2881,162,1.25,E-6,E-6,G#5,E-5,E-5,E-5,G#3,F2,r,r,C#3,r,r,r,r,r,r,r,r,r,C#5,C#5,G#3,F2,F1
655.0,407.629,162,1.5,C#6,C#6,G#5,C#5,C#5,C#5,G#3,F2,r,r,C#3,r,r,r,r,r,r,r,r,r,C#5,C#5,G#3,r,r
655.5,407.9699,162,1.75,C#6,C#6,G#5,C#5,C#5,C#5,G#3,F2,r,r,F3,r,r,r,r,r,r,r,r,r,G#4,G#4,G#3,r,r
656.0,408.3108,162,2.0,E-6,E-6,G#5,E-5,E-5,E-5,G#3,F2,r,r,G#3,r,r,r,r,r,r,r,r,r,G#4,G#4,G#3,r,r
656.5,408.6517,162,2.25,C#6,C#6,G#5,C#5,C#5,C#5,G#3,F2,r,r,G#3,r,r,r,r,r,r,r,r,r,F4,F4,G#3,r,r
657.0,408.9927,162,2.5,C6,C6,G#5,C5,C5,C5,G#3,F2,r,r,C#4,r,r,r,r,r,r,r,r,r,F4,F4,G#3,r,r
657.5,409.3336,162,2.75,B-5,B-5,G#5,B-4,B-4,B-4,G#3,F2,r,r,C#4,r,r,r,r,r,r,r,r,r,C#4,C#4,G#3,r,r
658.0,409.6745,163,1.0,B-5,B-5,E-5,B-4,B-4,B-4,C4,E-3,r,r,E-4,r,r,r,r,r,r,r,r,r,G#3,G#3,G#3,G#3,G#2
658.5,410.0154,163,1.25,B-5,B-5,E-5,B-4,B-4,B-4,C4,E-3,r,r,E-4,r,r,r,r,r,r,r,r,r,E-4,E-4,G#3,G#3,G#2
659.0,410.3563,163,1.5,G#5,G#5,E-5,G#4,G#4,G#4,C4,E-3,r,r,r,r,r,r,r,r,r,r,r,r,E-4,E-4,G#3,G#3,G#2
659.5,410.6972,163,1.75,C6,C6,E-5,C5,C5,C5,C4,E-3,r,r,r,r,r,r,r,r,r,r,r,r,G#4,G#4,G#3,E-3,E-2
660.0,411.0381,163,2.0,F6,F6,F5,F5,F5,F5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G#4,G#4,G#3,D3,D2
660.5,411.379,163,2.25,E-6,E-6,E-5,E-5,E-5,E-5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C5,C5,G#3,D3,D2
661.0,411.7199,163,2.5,F6,F6,F5,F5,F5,F5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C5,C5,G#3,C#3,C#2
661.5,412.0608,163,2.75,G6,G6,G5,G5,G5,G5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E-5,E-5,G#3,C#3,C#2
662.0,412.4017,164,1.0,G#6,G#6,G#5,G#5,G#5,G#5,E-3,C3,r,r,E-3,r,r,r,r,r,r,r,r,r,E-5,E-5,G#3,C3,C2
662.5,412.7427,164,1.25,G#6,G#6,G#5,G#5,G#5,G#5,E-3,C3,r,r,E-3,r,r,r,r,r,r,r,r,r,G#5,G#5,G#3,C3,C2
663.5,413.4245,164,1.75,r,r,r,r,r,r,E-3,C3,r,r,G#3,r,r,r,r,r,r,r,r,r,E-5,E-5,G#3,r,r
664.0,413.7654,164,2.0,r,r,r,r,r,r,E-3,C3,r,r,C4,r,r,r,r,r,r,r,r,r,E-5,E-5,G#3,r,r
664.5,414.1063,164,2.25,r,r,r,r,r,r,E-3,C3,r,r,C4,r,r,r,r,r,r,r,r,r,G#4,G#4,G#3,r,r
665.0,414.4472,164,2.5,r,r,r,r,r,r,E-3,C3,r,r,E-4,r,r,r,r,r,r,r,r,r,G#4,G#4,G#3,r,r
665.5,414.7881,164,2.75,r,r,r,r,r,r,E-3,C3,r,r,E-4,r,r,r,r,r,r,r,r,r,E-4,E-4,G#3,r,r
666.0,415.129,165,1.0,r,r,G#4,G#4,G#4,G#4,G#3,F2,G#3,r,G#4,G#3,G#4,r,r,r,r,r,r,r,C#4,C#4,G#4,F3,F2
666.5,415.4699,165,1.25,r,r,G#4,G#4,G#4,G#4,G#3,F2,G#3,r,G#4,G#3,G#4,r,r,r,r,r,r,r,G#4,G#4,G#4,F3,F2
667.5,416.1517,165,1.75,r,r,G#4,G#4,G#4,G#4,G#3,F2,G#3,r,G#4,G#3,G#4,r,r,r,r,r,r,r,C#5,C#5,G#4,G#2,G#1
668.0,416.4927,165,2.0,r,r,C#5,C#5,C#5,C#5,r,r,C#4,r,G#4,G#3,C#5,r,r,r,r,r,r,r,F5,F5,G#4,G2,G1
668.5,416.8336,165,2.25,r,r,C#5,C#5,C#5,C#5,r,r,C#4,r,G#4,G#3,C#5,r,r,r,r,r,r,r,G#5,G#5,G#4,G2,G1
669.0,417.1745,165,2.5,r,r,C5,C5,C5,C5,r,r,C4,r,G#4,G#3,C5,r,r,r,r,r,r,r,G#5,G#5,G#4,F#2,F#1
669.5,417.5154,165,2.75,r,r,C5,C5,C5,C5,r,r,C4,r,G#4,G#3,C5,r,r,r,r,r,r,r,C6,C6,G#4,F#2,F#1
670.0,417.8563,166,1.0,r,r,G#4,G#4,G#4,G#4,r,r,G#3,r,G#4,G#3,G#4,r,r,r,r,r,r,r,C#4,C#4,G#4,F3,F2
670.5,418.1972,166,1.25,r,r,G#4,G#4,G#4,G#4,r,r,G#3,r,G#4,G#3,G#4,r,r,r,r,r,r,r,G#4,G#4,G#4,F3,F2
671.5,418.879,166,1.75,r,r,G#4,G#4,G#4,G#4,r,r,G#3,r,G#4,G#3,G#4,r,r,r,r,r,r,r,F5,F5,G#4,G#2,G#1
672.0,419.2199,166,2.0,r,r,F5,F5,F5,F5,r,r,F4,r,G#4,G#3,F5,r,r,r,r,r,r,r,G#5,G#5,G#4,G2,G1
672.5,419.5608,166,2.25,r,r,F5,F5,F5,F5,r,r,F4,r,G#4,G#3,F5,r,r,r,r,r,r,r,C6,C6,G#4,G2,G1
673.0,419.9017,166,2.5,r,r,E-5,E-5,E-5,E-5,r,r,E-4,r,G#4,G#3,E-5,r,r,r,r,r,r,r,C6,C6,G#4,F#2,F#1
673.5,420.2427,166,2.75,r,r,E-5,E-5,E-5,E-5,r,r,E-4,r,G#4,G#3,E-5,r,r,r,r,r,r,r,E-6,C5,G#4,F#2,F#1
674.0,420.5836,167,1.0,r,r,C#5,C#5,C#5,C#5,r,r,C#4,C#4,G#4,G#3,C#5,C#5,r,r,r,r,r,r,E-6,C#5,C#5,F2,F1
674.5,420.9245,167,1.25,r,r,C#5,C#5,C#5,C#5,r,r,C#4,C#4,G#4,G#3,C#5,C#5,r,r,r,r,r,r,G#5,C#5,C#5,F2,F1
675.0,421.2654,167,1.5,r,r,G#5,G#5,G#5,G#5,B3,B3,C#4,C#4,r,r,C#5,F4,r,F4,C#4,B3,r,r,G#5,G#5,C#5,B3,B2
675.5,421.6063,167,1.75,r,r,G#5,G#5,G#5,G#5,B3,B3,C#4,C#4,r,r,C#5,F4,r,F4,C#4,B3,r,r,C#6,G#5,C#5,B3,B2
675.75,421.7767,167,1.875,r,r,B-5,B-5,B-5,B-5,B3,B3,C#4,C#4,r,r,C#5,F4,r,F4,C#4,B3,r,r,C#6,B-5,C#5,B3,B2
676.0,421.9472,167,2.0,r,r,C#5,C#5,C#5,C#5,B-3,B-3,C#4,C#4,r,r,G#5,B-4,r,F#4,C#4,B-3,r,r,C#5,C#5,C#5,B-3,B-2
677.0,422.629,167,2.5,r,r,r,r,r,r,D3,D3,B4,G#4,D3,D3,F#5,B4,G#4,D4,F3,D3,r,r,r,r,r,D3,D2
678.0,423.3108,168,1.0,r,r,r,r,r,r,E-3,E-3,F#4,F#4,E-3,E-3,F5,F#4,F#4,B-3,F#3,E-3,r,r,r,r,r,E-3,E-2
679.0,423.9927,168,1.5,r,r,r,r,r,r,r,r,C5,F#4,A2,A2,E-5,C5,F#4,C4,F#3,A2,r,r,r,r,r,A2,A1
680.0,424.6745,168,2.0,r,r,r,r,r,r,r,r,B-4,F4,B-2,B-2,D5,B-4,F4,D4,F3,B-2,r,r,r,r,r,B-2,B-1
682.0,426.0381,169,1.0,B-5,B-5,B-4,B-4,B-4,B-4,B-3,F#3,r,r,r,r,r,r,r,r,r,r,r,r,B-3,B-3,F#3,E-3,E-2
682.5,426.379,169,1.25,B-5,B-5,B-4,B-4,B-4,B-4,B-3,F#3,r,r,r,r,r,r,r,r,r,r,r,r,E-4,E-4,F#3,E-3,E-2
683.5,427.0608,169,1.75,B-5,B-5,B-4,B-4,B-4,B-4,B-3,F#3,r,r,r,r,r,r,r,r,r,r,r,r,F#4,F#4,E-4,B-2,B-1
684.0,427.4017,169,2.0,E-6,E-6,E-5,E-5,E-5,E-5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F#4,F#4,E-4,A2,A1
684.5,427.7427,169,2.25,E-6,E-6,E-5,E-5,E-5,E-5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C5,C5,E-4,A2,A1
685.0,428.0836,169,2.5,F#6,F#6,F#5,F#5,F#5,F#5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C5,C5,E-4,G#2,G#1
685.5,428.4245,169,2.75,F#6,F#6,F#5,F#5,F#5,F#5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D5,D5,E-4,G#2,G#1
686.0,428.7654,170,1.0,F6,F6,F5,F5,F5,F5,B-3,G2,r,r,E-3,r,r,r,r,r,r,r,r,r,D5,D5,E-4,G2,G1
686.5,429.1063,170,1.25,F6,F6,F5,F5,F5,F5,B-3,G2,r,r,E-3,r,r,r,r,r,r,r,r,r,E-5,E-5,E-4,G2,G1
687.0,429.4472,170,1.5,E-6,E-6,E-5,E-5,E-5,E-5,B-3,G2,r,r,E-3,r,r,r,r,r,r,r,r,r,E-5,E-5,E-4,r,r
687.5,429.7881,170,1.75,E-6,E-6,E-5,E-5,E-5,E-5,B-3,G2,r,r,G3,r,r,r,r,r,r,r,r,r,B-4,B-4,E-4,r,r
688.0,430.129,170,2.0,F6,F6,F5,F5,F5,F5,B-3,G2,r,r,B-3,r,r,r,r,r,r,r,r,r,B-4,B-4,E-4,r,r
688.5,430.4699,170,2.25,E-6,E-6,E-5,E-5,E-5,E-5,B-3,G2,r,r,B-3,r,r,r,r,r,r,r,r,r,G4,G4,E-4,r,r
689.0,430.8108,170,2.5,D6,D6,D5,D5,D5,D5,B-3,G2,r,r,E-4,r,r,r,r,r,r,r,r,r,G4,G4,E-4,r,r
689.5,431.1517,170,2.75,C#6,C#6,C#5,C#5,C#5,C#5,B-3,G2,r,r,E-4,r,r,r,r,r,r,r,r,r,F4,F4,E-4,r,r
690.0,431.4927,171,1.0,C#6,C#6,C#5,C#5,C#5,C#5,B-3,C3,E4,G3,G4,C3,r,r,r,r,r,r,r,r,E4,E4,E4,G3,G2
690.5,431.8336,171,1.25,C#6,C#6,C#5,C#5,C#5,C#5,B-3,C3,E4,G3,G4,C3,r,r,r,r,r,r,r,r,G4,G4,E4,G3,G2
691.0,432.1745,171,1.5,C6,C6,C5,C5,C5,C5,B-3,C3,E4,G3,r,C3,r,r,r,r,r,r,r,r,G4,G4,E4,G3,G2
691.5,432.5154,171,1.75,C6,C6,C5,C5,C5,C5,B-3,C3,E4,G3,r,C3,r,r,r,r,r,r,r,r,C5,C5,E4,C3,C2
692.0,432.8563,171,2.0,F6,F6,F5,F5,F5,F5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C#5,C#5,F4,B2,B1
692.5,433.1972,171,2.25,F6,F6,F5,F5,F5,F5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D5,D5,F4,B2,B1
693.0,433.5381,171,2.5,G#6,G#6,G#5,G#5,G#5,G#5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D5,D5,F4,B-2,B-1
693.5,433.879,171,2.75,G#6,G#6,G#5,G#5,G#5,G#5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E5,E5,C5,B-2,B-1
694.0,434.2199,172,1.0,G6,G6,G5,G5,G5,G5,C3,G#2,r,r,F3,r,r,r,r,r,r,r,r,r,E5,E5,C5,G#2,G#1
694.5,434.5608,172,1.25,G6,G6,G5,G5,G5,G5,C3,G#2,r,r,F3,r,r,r,r,r,r,r,r,r,F5,F5,C5,G#2,G#1
695.0,434.9017,172,1.5,F6,F6,F5,F5,F5,F5,C3,G#2,r,r,F3,r,r,r,r,r,r,r,r,r,F5,F5,C5,r,r
695.5,435.2427,172,1.75,F6,F6,F5,F5,F5,F5,C3,G#2,r,r,G#3,r,r,r,r,r,r,r,r,r,C5,C5,C5,r,r
696.0,435.5836,172,2.0,r,r,B-5,B-5,B-5,B-5,C3,G#2,r,r,C4,r,r,r,r,r,r,r,r,r,C5,C5,C5,r,r
696.5,435.9245,172,2.25,r,r,G#5,G#5,G#5,G#5,C3,G#2,r,r,C4,r,r,r,r,r,r,r,r,r,F4,F4,C5,r,r
697.0,436.2654,172,2.5,r,r,F5,F5,F5,F5,C3,G#2,r,r,F4,r,r,r,r,r,r,r,r,r,F4,F4,C5,r,r
697.5,436.6063,172,2.75,r,r,E-5,E-5,E-5,E-5,C3,G#2,r,r,F4,r,r,r,r,r,r,r,r,r,C4,C4,C5,r,r
698.0,436.9472,173,1.0,C#5,C#5,C#5,C#5,C#5,C#5,B-2,B-2,C#4,C#3,F#4,r,C#4,r,r,r,r,r,r,r,C#4,C#4,F#4,B-2,B-1
698.5,437.2881,173,1.25,C#5,C#5,C#5,C#5,C#5,C#5,B-2,B-2,C#4,C#3,F#4,r,C#4,r,r,r,r,r,r,r,F#4,F#4,F#4,B-2,B-1
699.5,437.9699,173,1.75,C#5,C#5,C#5,C#5,C#5,C#5,B-2,B-2,C#4,C#3,r,r,C#4,r,r,r,r,r,r,r,B-4,B-4,F#4,C#3,C#2
700.0,438.3108,173,2.0,B5,B5,B5,C#5,B5,C#5,r,r,C#4,C#3,r,r,B4,r,r,r,r,r,r,r,C#5,C#5,C#4,F3,F2
700.5,438.6517,173,2.25,B5,B5,B5,C#5,B5,C#5,r,r,C#4,C#3,r,r,B4,r,r,r,r,r,r,r,G#5,G#4,C#4,F3,F2
701.0,438.9927,173,2.5,B-5,B-5,B-5,C#5,B-5,C#5,r,r,C#4,C#3,r,r,B-4,r,r,r,r,r,r,r,G#5,G#4,C#4,F#3,F#2
701.5,439.3336,173,2.75,B-5,B-5,B-5,C#5,B-5,C#5,r,r,C#4,C#3,r,r,B-4,r,r,r,r,r,r,r,F#5,F#4,E-4,F#3,F#2
702.0,439.6745,174,1.0,B-5,B-5,B-5,B-5,B-5,B-5,C3,C2,E-3,C3,E-4,E-3,B-4,r,r,r,r,r,r,r,F#5,F#4,E-4,C3,C2
702.5,440.0154,174,1.25,B-5,B-5,B-5,B-5,B-5,B-5,C3,C2,E-3,C3,E-4,E-3,B-4,r,r,r,r,r,r,r,E-5,E-4,E-4,C3,C2
703.0,440.3563,174,1.5,B-5,B-5,B-5,B-5,B-5,B-5,E-3,E-2,r,E-3,E-4,E-3,B-4,r,r,r,r,r,r,r,E-5,E-4,E-4,E-3,E-2
703.5,440.6972,174,1.75,B-5,B-5,B-5,B-5,B-5,B-5,E-3,E-2,r,E-3,E-4,E-3,B-4,r,r,r,r,r,r,r,C5,C4,E-4,E-3,E-2
704.0,441.0381,174,2.0,E-5,E-5,E-5,E-5,E-5,E-5,G3,G2,r,G3,E-4,E-3,E-4,r,r,r,r,r,r,r,C5,C4,E-4,G3,G2
704.5,441.379,174,2.25,E-5,E-5,E-5,E-5,E-5,E-5,G3,G2,r,G3,E-4,E-3,E-4,r,r,r,r,r,r,r,E-5,E-4,E-4,G3,G2
705.0,441.7199,174,2.5,E-5,E-5,E-5,E-5,E-5,E-5,G#3,G#2,r,G#3,E-4,E-3,E-4,r,r,r,r,r,r,r,E-5,E-4,E-4,G#3,G#2
705.5,442.0608,174,2.75,E-5,E-5,E-5,E-5,E-5,E-5,G#3,G#2,r,G#3,E-4,E-3,E-4,r,r,r,r,r,r,r,G#4,G#3,E-4,G#3,G#2
706.0,442.4017,175,1.0,F5,F5,F5,r,r,F5,C#3,C#2,r,r,r,r,F4,r,r,r,r,r,r,r,F4,F4,G#4,C#3,C#2
706.5,442.7427,175,1.25,F5,F5,F5,r,r,F5,C#3,C#2,r,r,r,r,F4,r,r,r,r,r,r,r,G#4,G#4,G#4,C#3,C#2
707.5,443.4245,175,1.75,F5,F5,F5,r,r,F5,r,r,r,r,r,r,F4,r,r,r,r,r,r,r,C#5,C#5,G#4,F3,F2
708.0,443.7654,175,2.0,E-6,E-6,E-6,F5,F5,E-5,r,r,F4,F3,r,r,E-5,r,r,r,r,r,r,r,F5,F5,F4,A3,A2
708.5,444.1063,175,2.25,E-6,E-6,E-6,F5,F5,E-5,r,r,F4,F3,r,r,E-5,r,r,r,r,r,r,r,C6,C5,F4,A3,A2
709.0,444.4472,175,2.5,C#6,C#6,C#6,F5,F5,C#5,r,r,F4,F3,r,r,C#5,r,r,r,r,r,r,r,C6,C5,F4,B-3,B-2
709.5,444.7881,175,2.75,C#6,C#6,C#6,F5,F5,C#5,r,r,F4,F3,r,r,C#5,r,r,r,r,r,r,r,B-5,B-4,F4,B-3,B-2
710.0,445.129,176,1.0,C#6,C#6,C#6,C#6,G5,C#5,E3,E2,G3,E3,G4,G3,C#5,r,r,r,r,r,r,r,B-5,B-4,G4,E3,E2
710.5,445.4699,176,1.25,C#6,C#6,C#6,C#6,G5,C#5,E3,E2,G3,E3,G4,G3,C#5,r,r,r,r,r,r,r,G5,G4,G4,E3,E2
711.0,445.8108,176,1.5,C#6,C#6,C#6,C#6,G5,C#5,G3,G2,r,G3,G4,G3,C#5,r,r,r,r,r,r,r,G5,G4,G4,G3,G2
711.5,446.1517,176,1.75,C#6,C#6,C#6,C#6,G5,C#5,G3,G2,r,G3,G4,G3,C#5,r,r,r,r,r,r,r,E5,E4,G4,G3,G2
712.0,446.4927,176,2.0,G5,G5,G5,G5,G5,G4,B3,B2,r,B3,G4,G3,G4,r,r,r,r,r,r,r,E5,E4,G4,B3,B2
712.5,446.8336,176,2.25,G5,G5,G5,G5,G5,G4,B3,B2,r,B3,G4,G3,G4,r,r,r,r,r,r,r,G5,G4,E4,B3,B2
713.0,447.1745,176,2.5,G5,G5,G5,G5,G5,G4,C4,C3,r,C4,G4,G3,G4,r,r,r,r,r,r,r,G5,G4,E4,C4,C3
713.5,447.5154,176,2.75,G5,G5,G5,G5,G5,G4,C4,C3,r,C4,G4,G3,G4,r,r,r,r,r,r,r,C5,C4,E4,C4,C3
714.0,447.8563,177,1.0,F5,F5,F5,F5,F5,F5,C#4,C#3,G#4,C#4,G#3,C#3,F4,F4,F4,F4,G#3,C#3,r,r,G#4,G#4,G#4,C#4,C#3
714.5,448.1972,177,1.25,F5,F5,F5,F5,F5,F5,C#4,C#3,G#4,C#4,G#3,C#3,F4,F4,F4,F4,G#3,C#3,r,r,G#5,G#4,G#4,C#4,C#3
715.0,448.5381,177,1.5,F5,F5,F5,F5,F5,F5,C#4,C#3,G#4,C#4,G#3,C#3,F4,F4,F4,F4,G#3,C#3,r,r,G#5,G#4,G#4,C#4,C#3
715.5,448.879,177,1.75,F6,F6,G#5,F5,G#5,F5,G#3,G#2,F4,G#3,G#3,G#2,F5,C#5,G#4,F4,G#3,G#2,r,r,C#6,C#5,G#4,G#3,G#2
716.0,449.2199,177,2.0,C#6,C#6,G#5,C#5,G#5,C#5,C#4,C#3,G#4,C#4,G#3,C#3,C#5,G#4,F4,F4,G#3,C#3,r,r,F6,F5,G#4,C#4,C#3
717.0,449.9017,177,2.5,E-6,E-6,G#5,E-5,G#5,E-5,G#3,G#2,G#4,G#3,F#4,G#3,C#5,C5,G#4,C4,G#3,G#3,r,r,r,r,G#4,G#3,G#2
717.5,450.2427,177,2.75,E-6,E-6,G#5,E-5,G#5,E-5,G#3,G#2,G#4,G#3,F#4,G#3,C#5,C5,G#4,C4,G#3,G#3,r,r,G#4,G#4,G#4,G#3,G#2
718.0,450.5836,178,1.0,F6,F6,G#5,F5,G#5,F5,C#3,C#2,G#4,C#4,G#3,C#3,F5,C#5,G#4,F4,G#3,C#3,r,r,G#4,G#4,G#4,C#3,C#2
718.5,450.9245,178,1.25,F6,F6,G#5,F5,G#5,F5,C#3,C#2,G#4,C#4,G#3,C#3,F5,C#5,G#4,F4,G#3,C#3,r,r,G#5,G#4,G#4,C#3,C#2
719.0,451.2654,178,1.5,F6,F6,G#5,F5,G#5,F5,C#3,C#2,G#4,C#4,G#3,C#3,F5,C#5,G#4,F4,G#3,C#3,r,r,G#5,G#4,G#4,C#3,C#2
719.5,451.6063,178,1.75,F6,F6,G#5,F5,G#5,F5,G#3,G#2,F4,G#3,F4,G#2,F5,C#5,G#4,F4,G#3,G#2,r,r,C#6,C#5,G#4,G#3,G#2
720.0,451.9472,178,2.0,C#6,C#6,G#5,C#5,G#5,C#5,C#4,C#3,G#4,C#4,G#3,C#3,C#5,G#4,F4,F4,G#3,C#3,r,r,F6,F5,G#4,C#4,C#3
721.0,452.629,178,2.5,E-6,E-6,G#5,E-5,G#5,E-5,G#3,G#2,G#4,G#3,F#4,G#3,E-5,C5,G#4,C4,G#3,G#3,r,r,r,r,G#4,G#3,G#2
721.5,452.9699,178,2.75,E-6,E-6,G#5,E-5,G#5,E-5,G#3,G#2,G#4,G#3,F#4,G#3,E-5,C5,G#4,C4,G#3,G#3,r,r,G#4,G#4,G#4,G#3,G#2
722.0,453.3108,179,1.0,F6,F6,G#5,F5,G#5,F5,C#3,C#2,G#4,C#4,G#3,C#3,F5,C#5,G#4,F4,G#3,C#3,r,r,G#4,G#4,G#4,C#3,C#2
