qstamp,measure,beat,measure_fraction,label,part,part_num,instrument
1532.0,511,1.0,0.0,a,Ob. 1,2,Ob
1538.0,513,1.0,0.0,a,Fl. 1,0,Fl
1545.0,515,1.6667,0.3333,X,Corno 1,9,Eng Hn
1556.75,519,1.5,0.25,m,Fl. 1,0,Fl
1569.0,523,1.6667,0.3333,c,Tbn. 1,15,T
1581.0,527,1.6667,0.3333,c,Corno 1,9,Eng Hn
1592.0,531,1.0,0.0,X,Vln. I,20,Vln
1605.0,535,1.6667,0.3333,X,Tr. 1,13,Tpt
1616.0,539,1.0,0.0,X,Vln. I,20,Vln
1642.0,545,2.0,0.5,X,Fl. 1,0,Fl
1648.0,547,1.0,0.0,a+j,Vln. I,20,Vln
1655.0,549,1.6667,0.3333,c,Corno 1,9,Eng Hn
1658.0,550,1.6667,0.3333,c,Tr. 1,13,Tpt
